text,catagory,url,id
HENRIKSDAL淺橄欖綠dietmar鍍鉻椅框樺木產品資訊實木椅腳耐用的天然材質高椅背椅墊含聚酯纖維填充物讓你坐得更舒適請用濕布擦拭乾淨用乾淨的布擦乾你要知道可搭配HENRIKSDAL布套有多種顏色和款式可供搭配可搭配FIXA自黏式地板防刮傷墊片保護底下表面不受刮損傷害經測試適合居家使用符合耐用度和安全性標準設計師IKEAofSweden,椅框,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/henriksdal-art-20362482,203.624.82
PONG棕色knisa淺米色椅凳墊hillared碳黑色產品資訊HILLARED布套以棉和聚酯纖維混紡添加黏液嫘縈纖維和亞麻製成堅韌耐用表面有清晰紋路質感柔軟又舒適以吸塵器清理請用濕布擦拭乾淨你要知道布套的耐光等級5抗褪色等級18依據工業標準耐光等級4以上適合居家空間使用布套的耐磨性通過30000次測試通過測試次數15000次以上表示家具適合居家日常生活使用,椅凳墊,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/footstools/poang-art-20362528,203.625.28
IDOLF白色米色餐椅黑色產品資訊持續更新產品設計銷售時間超過5年之後我們找到使用更少木材製作IDOLF餐椅的方法質感更輕巧耐用又舒適容易放置使用柔和圓弧的座椅和椅背讓你坐得舒適可搭配多張同顏色的椅子打造整體風格或混搭不同顏色的椅子增添變化實木椅框天然材質十分耐用實心硬木製成經久耐用環保材質平滑表面及簡約線條使椅子容易擦拭乾淨經過嚴格測試符合最嚴謹的穩定度耐用度和安全性標準經得起日常使用且耐用多年可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道可搭配FIXA自黏式地板防刮傷墊片保護底下表面不受刮損傷害經測試適合居家使用符合耐用度和安全性標準設計師OlaWihlborg,餐椅,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/idolf-art-20363325,203.633.25
INGOLF黑色銀色吧台椅附靠背白色產品資訊何不將整個家佈置成相同風格INGOLF系列無論放在廚房餐廳臥室或玄關都很漂亮實木材質耐碰撞貼心的放腳處設計讓您坐得更舒適可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道適合90公分高的吧台可搭配FIXA自黏式地板防刮傷墊片保護底下表面不受刮損傷害經測試適合居家使用符合耐用度和安全性標準設計師CarinaBengs,吧台椅附靠背,https://www.ikea.com.tw/zh/products/dining-seating/bar-stools-incl-covers/ingolf-art-20363330,203.633.30
BEKANT米色左側轉角桌面實木貼皮染白橡木產品資訊實木貼皮表面耐用抗污容易保持乾淨提供10年品質保證欲知更多細則請參閱品質保證書圓弧桌面設計讓您的手腕及手臂在書寫時得到充份的支撐桌面深可提供寬敞的工作空間讓你坐得舒適與電腦螢幕保持適當距離請用濕布擦拭乾淨定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道需搭配BEKANT轉角桌面底框經測試適合辦公室使用並符合耐用度及穩定度的測試標準設計師KMalmvallELiljaLwenhielm,左側轉角桌面,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-art-20366277,203.662.77
BEKANT綠色黑色桌面黑色實木貼皮梣木產品資訊實木貼皮表面耐用抗污容易保持乾淨提供10年品質保證欲知更多細則請參閱品質保證書請用濕布擦拭乾淨定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道需搭配140x140公分BEKANT桌面底框設計師KMalmvallELiljaLwenhielm,桌面,https://www.ikea.com.tw/zh/products/office-workspace/office-desks-and-tables/bekant-art-20366748,203.667.48
SONGESAND樺木床邊桌白色產品資訊後面有電線孔可隱藏電線方便連接到插座門可安裝為左開或右開請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道可搭配SONGESAND系列其他家具可加裝FIXA自黏式地板防刮傷墊片保護接觸表面避免磨損設計師IKEAofSweden,床邊桌,https://www.ikea.com.tw/zh/products/chests-and-other-furniture/bedside-tables/songesand-art-20367446,203.674.46
NORDVIKEN實木貼皮折疊桌白色產品資訊適合放在小廚房或大房間木質桌面擁有漂亮的紋理圖案可搭配其他家具容易延伸提供4人座位經測試符合最嚴格的穩定性耐用度和安全標準經久耐用適合日常居家使用可坐24人尺寸可依需求輕鬆調整適合小空間使用折疊桌板自動固定只需輕拉即可鬆開安全鎖實木底框可使結構更耐用你要知道顧客利益設計師FrancisCayouette構思NORDVIKEN系列時我想設計餐廳家具適合不同活動共用個人一整天使用我設計了多功能可延伸的吧台桌和舒適吧台椅風格簡約搭配傳統工藝細節木質結構非常耐用環保經久使用後更顯美觀家具可隨著生活需求改變容易擺放和使用設計師FrancisCayouette構思NORDVIKEN系列時我想設計餐廳家具適合不同活動共用及個人使用家具可隨著生活需求改變容易擺放和使用建議僅於室內使用設計師FrancisCayouette,折疊桌,https://www.ikea.com.tw/zh/products/dining-tables/tables/nordviken-art-20369596,203.695.96
VITVAL深灰色高腳床框白色淺灰色產品資訊細節設計賦予高腳床獨特風格柔和的外形堅固的梯子護欄上覆蓋的布料有黃點裝飾可搭配MJLIGHET被套和配件如果想讓床更舒適展現個人風格可搭配MJLIGHET靠枕和床邊收納袋尺寸適用於VITVAL系列布料分成不同部分彈性邊帶設計方便組裝結構輕巧穩固具有柔和造型可利用床底下的空間工作看書安裝VITVAL桌面或打造舒適的座椅空間梯子可安裝在左側或右側最高水洗溫度攝氏四十度標準洗程請勿漂白請勿烘乾熨斗底板最高溫度攝氏一百五十度之熨燙及壓燙請勿乾洗請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道顧客利益減少材料用量增加舒適感受VITVAL高腳床框及上下舖床框的設計概念是為喜歡使用手機平板電腦和朋友聊天的兒童設計舒適的床同時我們也希望能節省自然資源用更少的金屬製作床可是怎麼同時達成兩個截然不同的目標呢我們用強韌的聚酯纖維布料製作床側板為床營造舒適感也因此每個床框可減少30金屬使用量材料越少舒適感越多VITVAL上下舖床框及高腳床框擁抱自然資源專為喜歡在床上打發時間的兒童所設計我們用強韌的聚酯纖維布料製作床側板每個床框可減少30金屬使用量警告家具未固定可能造成傾倒危險請務必將此家具固定在牆上高腳床和上層床舖不適合6歲以下兒童使用避免造成跌落受傷的危險請勿在床邊安裝掛鉤或把手或懸掛繩子皮帶以免小朋友因玩耍而造成被纏勒的危險建議6歲以上孩童使用附床底板需另購床墊和寢具最大承重量指的是靜態重量也就是當你躺或坐在上面床能承受的重量天花板高度至少需240公分設計師IKEAofSweden,高腳床框,https://www.ikea.com.tw/zh/products/children-8-14-year/beds-for-children/vitval-art-20411232,204.112.32
ALEFJLL碳黑色辦公椅grann金棕色產品資訊表皮材質柔軟又舒適座椅和椅背稍微傾斜座椅高度可調整提供適當支撐也能讓你長久使用提供10年品質保證欲知更多細則請參閱品質保證書經久使用後顏色變深更顯美觀附安全輪腳具有感壓煞車裝置起身時可固定椅子坐下後自動鬆開鎖定可依身高調整座椅和椅背的高度提供適當的支撐可調整座椅深度為背部及腿部提供適當支撐椅背傾斜鬆緊度會依體重和坐姿自動調整讓你舒適的後靠可用溫和清潔劑擦拭乾淨用乾淨的布擦乾以吸塵器清理避免直接曝曬在陽光下以免乾燥的情形發生你要知道顧客利益設計師FrancisCayouette設計ALEFJLL旋轉椅的挑戰是結合再度流行的1950年代風格及功能舒適感的新需求不只能依坐姿調整座椅位置外觀少了工業風也適合在居家和辦公室使用而且我特別滿意金屬椅框內建椅背調整裝置的設計ALEFJLL旋轉椅非常舒適可靠及容易使用兼具實用性和設計風格經測試適合辦公室使用並符合耐用度及穩定度的測試標準,辦公椅,https://www.ikea.com.tw/zh/products/office-workspace/office-chairs/alefjall-art-20419983,204.199.83
OMTNKSAM實木貼皮桌子白色樺木產品資訊我們在生活中有時候也需要一些幫助我們想透過OMTNKSAM系列讓每個人的日常生活更簡單安全也更獨立桌面材質防刮又容易保養耐用又耐磨適合公共場合使用桌面和邊緣的材質不同可清楚看到桌子的輪廓不含底框桌子底下有更多空間每根桌腳只使用1個固定配件容易組裝實木桌腳耐用的天然材質桌面無光澤反射光線較暗可讓你的雙眼感到舒適你要知道顧客利益截然不同的設計我們在生活中有時候也需要一些幫助因此OMTNKSAM餐桌顯得格外特別無光澤表面可吸收光線更顯美觀桌面和邊緣以不同材質製成突顯外形輪廓也具有防刮和容易清理的特性我們也移除底框結構提供更多空間讓你擺放雙腳這些細節設計使生活更簡單更舒適可坐4個人適合公用空間使用符合安全性耐用度和穩定度標準設計師KHagbergMHagberg,桌子,https://www.ikea.com.tw/zh/products/dining-tables/tables/omtanksam-art-20423744,204.237.44
NORRKER淺橄欖綠dietmar鍍鉻長凳樺木產品資訊表面有不同木紋及天然質感使每張長凳都獨一無二耐用又耐磨適合公共場合使用緣弧座椅邊角可減少小朋友撞到頭的危險耐用的實心樺木材質可用柔軟的溼布及溫和的清潔劑或肥皂擦拭乾淨用乾淨的布擦乾你要知道可搭配NORRKER系列其他家具經測試適合公用空間使用符合安全性耐用度和穩定度標準經測試適合居家使用符合耐用度和安全性標準設計師JKarlssonNKarlsson,長凳,https://www.ikea.com.tw/zh/products/dining-seating/chairs-incl-covers-folding-chairs/norraker-art-20428992,204.289.92
ROTHULT實木貼皮智慧鎖白色產品資訊不用鑰匙可輕鬆安全地收納個人物品你可以用產品附的主鑰匙卡上鎖確保自己是唯一可以拿取物品的人你要知道附2張總鑰匙卡電池需另購需使用3個4號電池建議使用LADDA充電電池請勿混合使用不同類型容量或製造日期的電池如果電池電量不足使用智慧鎖時可聽到5次嗶嗶聲這個聲音會每30分鐘響一次直到進入休眠模式環境可能需當作特殊廢棄物處理請與相關單位確認並取得廢棄物處理的相關資訊n設計師IKEAofSweden,智慧鎖,https://www.ikea.com.tw/zh/products/complementary-work-items/complementary-work-items/rothult-art-20429618,204.296.18
LACK黑色咖啡桌染白橡木紋產品資訊獨特結構設計質地輕巧容易搬動還能保持穩固附層板可整齊收納雜誌等物品騰出桌面空間請用濕布擦拭乾淨用乾淨的布擦乾定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道設計師IKEAofSweden,咖啡桌,https://www.ikea.com.tw/zh/products/armchairs-footstool-and-sofa-tables/sofa-tables/lack-art-20431536,204.315.36
BRUSALI黑色實木貼皮梣木白色轉角書桌工作桌白色產品資訊附可調式層板可依需求調整儲物空間請用濕布擦拭乾淨定期檢查組裝配件是否牢固必要時請重新鎖緊你要知道設計師IKEAofSweden,轉角書桌/工作桌,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/brusali-art-20439759,204.397.59
BRUSALI實木貼皮書桌工作桌白色產品資訊儲物櫃附可調式層板方便放置電腦桌面底下附層板可隱藏收納電腦方便連接使用可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道設計師IKEAofSweden,書桌/工作桌,https://www.ikea.com.tw/zh/products/home-workspace/home-desks/brusali-art-20439764,204.397.64
RFJLL紅色白色兒童書桌椅白色vissle藍色綠色產品資訊密實泡棉椅墊使椅子更加舒適耐用讓你舒服地長時間玩電腦遊戲上網和做功課同時結合簡約輕巧的造型及優質工作椅的特性高品質密實泡棉經久使用後仍維持舒適感可調整座椅高度讓你坐得更舒適附安全輪腳具有感壓煞車裝置起身時可固定椅子坐下後自動鬆開鎖定可旋轉座椅調整至需要的高度輕微污漬可用織物清潔劑或用泡棉沾水或溫和清潔液擦拭清理可用溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道建議612歲孩童使用可搭配KOLON地板保護墊設計師SHolmbckUNordentoft,兒童書桌椅,https://www.ikea.com.tw/zh/products/home-workspace/home-work-chairs/orfjall-art-20441781,204.417.81
LERHAMN實木貼皮桌子黑棕色產品資訊表面塗亮光漆容易擦拭乾淨外型小巧美觀即使空間有限也易於搭配其他家具實心松木材質經久使用更添質感你要知道可提供2人座位建議僅於室內使用環境100可再生材質不含配件nIKEA對於製作產品的木頭來源有明確的標準規範包含禁止使用非法砍伐或來自天然原始林的木頭在2020年年底前我們決定完全使用來自有森林管理認證林場的木頭或可回收材料n如果當地機構提供相關服務可進行回收利用n設計師NikeKarlsson,桌子,https://www.ikea.com.tw/zh/products/dining-tables/tables/lerhamn-art-20444299,204.442.99
SLATTUM白色單人軟墊式床框黑色附床底板條底座產品資訊簡約現代的設計搭配平直線縫和精巧的縫紉細節床頭板的質感柔軟可當作舒適靠墊方便倚靠看書所有配件都在同一個包裝內方便運送包含床底板條在內整個床框都在同一個平整包裝方便帶回家固定式軟墊套以耐用材料製成如皮革般外觀和質感縫紉細節更顯精緻床頭板含柔軟的填充物讓你在床上舒服地倚靠看書或看電視簡約多功能設計可搭配其他臥室家具適用於任何現代臥室方便用吸塵器清潔床框底下使下方空間保持乾淨床底下可放收納盒放置棉被和枕頭請勿用水洗滌請勿漂白請勿烘乾請勿熨燙請勿乾洗請用抹布沾溫和清潔劑擦拭乾淨用乾淨的布擦乾你要知道需另購床墊和寢具含床板條底座設計師DavidWahl,單人軟墊式床框,https://www.ikea.com.tw/zh/products/beds/bed-frames/slattum-art-20450228,204.502.28
